Textbox8,tbToday
Data QC Lookup Tables (With DP Levels),Report Generated: 11/1/2012

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"
GI,METBK,GI01SUMO-SB001-01-METBKA999,SHRTIRR (L0)
GI,METBK,GI01SUMO-SB001-01-METBKA999,SHRTIRR (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,BARPRES (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,BARPRES (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,CONDSRF (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,CONDSRF (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,LONGIRR (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,LONGIRR (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,WINDAVG (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,SPECHUM (L2)
GI,METBK,GI01SUMO-SB001-02-METBKA999,TEMPAIR (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,TEMPAIR (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,TEMPSRF (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,TEMPSRF (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,WINDAVG (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,PRECIPM (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,PRECIPM (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,RELHUMI (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,RELHUMI (L1)
GI,METBK,GI01SUMO-SB001-02-METBKA999,SHRTIRR (L0)
GI,METBK,GI01SUMO-SB001-02-METBKA999,SHRTIRR (L1)
GI,PCO2A,GI01SUMO-SB001-03-PCO2AA999,CO2FLUX (L2)
GI,PCO2A,GI01SUMO-SB001-03-PCO2AA999,PCO2ATM (L1)
GI,PCO2A,GI01SUMO-SB001-03-PCO2AA999,PCO2SSW (L1)
GI,PCO2A,GI01SUMO-SB001-03-PCO2AA999,PRESAIR (L0)
GI,PCO2A,GI01SUMO-SB001-03-PCO2AA999,XCO2ATM (L0)
GI,PCO2A,GI01SUMO-SB001-03-PCO2AA999,XCO2SSW (L0)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,FLUXHOT (L2)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,FLUXMOM (L2)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,FLUXWET (L2)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,MOISTUR (L0)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,MOISTUR (L1)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,MOTFLUX (L0)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,RELHUMI (L0)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,RELHUMI (L1)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,TMPATUR (L0)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,TMPATUR (L1)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,WINDTUR (L0)
GI,FDCHP,GI01SUMO-SB001-04-FDCHP0999,WINDTUR (L1)
GI,WAVSS,GI01SUMO-SB001-05-WAVSSA999,WAVSTAT (L0)
GI,WAVSS,GI01SUMO-SB001-05-WAVSSA999,WAVSTAT (L2)
GI,ZPLSG,GI02HYPM-MP003-01-ZPLSGA999,SONBSCA (L0)
GI,ZPLSG,GI02HYPM-MP003-01-ZPLSGA999,SONBSCA (L1)
GI,FLORD,GI02HYPM-SP001-01-FLORD0999,CHLAFLO (L0)
GI,FLORD,GI02HYPM-SP001-01-FLORD0999,CHLAFLO (L1)
GI,FLORD,GI02HYPM-SP001-01-FLORD0999,FLUBSCT (L0)
GI,FLORD,GI02HYPM-SP001-01-FLORD0999,FLUBSCT (L1)
GI,PCO2W,GI02HYPM-SP001-02-PCO2W0999,CO2ABS1 (L0)
GI,PCO2W,GI02HYPM-SP001-02-PCO2W0999,CO2ABS2 (L0)
GI,PCO2W,GI02HYPM-SP001-02-PCO2W0999,CO2THRM (L0)
GI,PCO2W,GI02HYPM-SP001-02-PCO2W0999,PCO2WAT (L1)
GI,DOSTA,GI02HYPM-SP001-03-DOSTA0999,DOCONCS (L0)
GI,DOSTA,GI02HYPM-SP001-03-DOSTA0999,DOCONCS (L2)
GI,CTDPF,GI02HYPM-SP001-04-CTDPF0999,CONDWAT (L0)
GI,CTDPF,GI02HYPM-SP001-04-CTDPF0999,CONDWAT (L1)
GI,CTDPF,GI02HYPM-SP001-04-CTDPF0999,DENSITY (L2)
GI,CTDPF,GI02HYPM-SP001-04-CTDPF0999,PRACSAL (L2)
GI,CTDPF,GI02HYPM-SP001-04-CTDPF0999,PRESWAT (L0)
GI,CTDPF,GI02HYPM-SP001-04-CTDPF0999,PRESWAT (L1)
GI,CTDPF,GI02HYPM-SP001-04-CTDPF0999,TEMPWAT (L0)
GI,CTDPF,GI02HYPM-SP001-04-CTDPF0999,TEMPWAT (L1)
GI,OPTAA,GI02HYPM-SP001-05-OPTAA0999,OPTABSN (L2)
GI,OPTAA,GI02HYPM-SP001-05-OPTAA0999,OPTATTN (L2)
GI,OPTAA,GI02HYPM-SP001-05-OPTAA0999,OPTCREF (L0)
GI,OPTAA,GI02HYPM-SP001-05-OPTAA0999,OPTCSIG (L0)
GI,OPTAA,GI02HYPM-SP001-05-OPTAA0999,OPTTEMP (L0)
GI,NUTNR,GI02HYPM-SP001-06-NUTNR0999,NITROPT (L1)
GI,SPKIR,GI02HYPM-SP001-07-SPKIR0999,OPTATTS (L2)
GI,SPKIR,GI02HYPM-SP001-07-SPKIR0999,SPECTIR (L0)
GI,SPKIR,GI02HYPM-SP001-07-SPKIR0999,SPECTIR (L1)
GI,FLORD,GI02HYPM-WF002-01-FLORDL999,CHLAFLO (L0)
GI,FLORD,GI02HYPM-WF002-01-FLORDL999,CHLAFLO (L1)
GI,FLORD,GI02HYPM-WF002-01-FLORDL999,FLUBSCT (L0)
GI,FLORD,GI02HYPM-WF002-01-FLORDL999,FLUBSCT (L1)
GI,DOSTA,GI02HYPM-WF002-03-DOSTA0999,DOCONCS (L0)
GI,DOSTA,GI02HYPM-WF002-03-DOSTA0999,DOCONCS (L2)
GI,CTDPF,GI02HYPM-WF002-04-CTDPF0999,CONDWAT (L0)
GI,CTDPF,GI02HYPM-WF002-04-CTDPF0999,CONDWAT (L1)
GI,CTDPF,GI02HYPM-WF002-04-CTDPF0999,DENSITY (L2)
GI,CTDPF,GI02HYPM-WF002-04-CTDPF0999,PRACSAL (L2)
GI,CTDPF,GI02HYPM-WF002-04-CTDPF0999,PRESWAT (L0)
GI,CTDPF,GI02HYPM-WF002-04-CTDPF0999,PRESWAT (L1)
GI,CTDPF,GI02HYPM-WF002-04-CTDPF0999,TEMPWAT (L0)
GI,CTDPF,GI02HYPM-WF002-04-CTDPF0999,TEMPWAT (L1)
GI,VEL3D,GI02HYPM-WF002-05-VEL3D0999,VELPTTU (L0)
GI,VEL3D,GI02HYPM-WF002-05-VEL3D0999,VELPTTU (L1)
GI,FLORT,GI03FLMA-RI001-01-FLORTD999,CDOMFLO (L0)
GI,FLORT,GI03FLMA-RI001-01-FLORTD999,CDOMFLO (L1)
GI,FLORT,GI03FLMA-RI001-01-FLORTD999,CHLAFLO (L0)
GI,FLORT,GI03FLMA-RI001-01-FLORTD999,CHLAFLO (L1)
GI,FLORT,GI03FLMA-RI001-01-FLORTD999,FLUBSCT (L0)
GI,FLORT,GI03FLMA-RI001-01-FLORTD999,FLUBSCT (L1)
GI,PHSEN,GI03FLMA-RI001-02-PHSENF999,ABSTHRM (L0)
GI,PHSEN,GI03FLMA-RI001-02-PHSENF999,PH434SI (L0)
GI,PHSEN,GI03FLMA-RI001-02-PHSENF999,PH578SI (L0)
GI,PHSEN,GI03FLMA-RI001-02-PHSENF999,PHWATER (L1)
GI,DOSTA,GI03FLMA-RI001-03-DOSTAD999,DOCONCS (L0)
GI,DOSTA,GI03FLMA-RI001-03-DOSTAD999,DOCONCS (L2)
GI,ADCPS,GI03FLMA-RI001-04-ADCPSL999,ECHOINT (L0)
GI,ADCPS,GI03FLMA-RI001-04-ADCPSL999,ECHOINT (L1)
GI,ADCPS,GI03FLMA-RI001-04-ADCPSL999,VELPROF (L0)
GI,ADCPS,GI03FLMA-RI001-04-ADCPSL999,VELPROF (L1)
GI,CTDMO,GI03FLMA-RI001-06-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-06-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-06-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-06-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-06-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-06-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-06-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-06-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-07-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-07-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-07-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-07-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-07-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-07-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-07-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-07-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-08-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-08-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-08-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-08-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-08-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-08-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-08-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-08-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-09-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-09-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-09-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-09-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-09-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-09-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-09-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-09-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-10-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-10-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-10-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-10-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-10-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-10-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-10-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-10-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-11-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-11-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-11-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-11-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-11-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-11-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-11-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-11-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-12-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-12-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-12-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-12-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-12-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-12-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-12-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-12-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-13-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-13-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-13-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-13-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-13-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-13-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-13-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-13-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-14-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-14-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-14-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-14-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-14-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-14-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-14-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-14-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-15-CTDMOH999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-15-CTDMOH999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-15-CTDMOH999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-15-CTDMOH999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-15-CTDMOH999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-15-CTDMOH999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-15-CTDMOH999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-15-CTDMOH999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-16-CTDMOH999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-16-CTDMOH999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-16-CTDMOH999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-16-CTDMOH999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-16-CTDMOH999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-16-CTDMOH999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-16-CTDMOH999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-16-CTDMOH999,TEMPWAT (L1)
GI,CTDMO,GI03FLMA-RI001-17-CTDMOH999,CONDWAT (L0)
GI,CTDMO,GI03FLMA-RI001-17-CTDMOH999,CONDWAT (L1)
GI,CTDMO,GI03FLMA-RI001-17-CTDMOH999,DENSITY (L2)
GI,CTDMO,GI03FLMA-RI001-17-CTDMOH999,PRACSAL (L2)
GI,CTDMO,GI03FLMA-RI001-17-CTDMOH999,PRESWAT (L0)
GI,CTDMO,GI03FLMA-RI001-17-CTDMOH999,PRESWAT (L1)
GI,CTDMO,GI03FLMA-RI001-17-CTDMOH999,TEMPWAT (L0)
GI,CTDMO,GI03FLMA-RI001-17-CTDMOH999,TEMPWAT (L1)
GI,FLORT,GI03FLMB-RI001-01-FLORTD999,CDOMFLO (L0)
GI,FLORT,GI03FLMB-RI001-01-FLORTD999,CDOMFLO (L1)
GI,FLORT,GI03FLMB-RI001-01-FLORTD999,CHLAFLO (L0)
GI,FLORT,GI03FLMB-RI001-01-FLORTD999,CHLAFLO (L1)
GI,FLORT,GI03FLMB-RI001-01-FLORTD999,FLUBSCT (L0)
GI,FLORT,GI03FLMB-RI001-01-FLORTD999,FLUBSCT (L1)
GI,PHSEN,GI03FLMB-RI001-02-PHSENF999,ABSTHRM (L0)
GI,PHSEN,GI03FLMB-RI001-02-PHSENF999,PH434SI (L0)
GI,PHSEN,GI03FLMB-RI001-02-PHSENF999,PH578SI (L0)
GI,PHSEN,GI03FLMB-RI001-02-PHSENF999,PHWATER (L1)
GI,DOSTA,GI03FLMB-RI001-03-DOSTAD999,DOCONCS (L0)
GI,DOSTA,GI03FLMB-RI001-03-DOSTAD999,DOCONCS (L2)
GI,ADCPS,GI03FLMB-RI001-04-ADCPSL999,ECHOINT (L0)
GI,ADCPS,GI03FLMB-RI001-04-ADCPSL999,ECHOINT (L1)
GI,ADCPS,GI03FLMB-RI001-04-ADCPSL999,VELPROF (L0)
GI,ADCPS,GI03FLMB-RI001-04-ADCPSL999,VELPROF (L1)
GI,CTDMO,GI03FLMB-RI001-06-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-06-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-06-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-06-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-06-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-06-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-06-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-06-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-07-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-07-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-07-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-07-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-07-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-07-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-07-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-07-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-08-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-08-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-08-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-08-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-08-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-08-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-08-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-08-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-09-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-09-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-09-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-09-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-09-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-09-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-09-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-09-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-10-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-10-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-10-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-10-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-10-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-10-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-10-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-10-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-11-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-11-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-11-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-11-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-11-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-11-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-11-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-11-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-12-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-12-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-12-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-12-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-12-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-12-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-12-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-12-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-13-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-13-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-13-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-13-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-13-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-13-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-13-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-13-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-14-CTDMOG999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-14-CTDMOG999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-14-CTDMOG999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-14-CTDMOG999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-14-CTDMOG999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-14-CTDMOG999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-14-CTDMOG999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-14-CTDMOG999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-15-CTDMOH999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-15-CTDMOH999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-15-CTDMOH999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-15-CTDMOH999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-15-CTDMOH999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-15-CTDMOH999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-15-CTDMOH999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-15-CTDMOH999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-16-CTDMOH999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-16-CTDMOH999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-16-CTDMOH999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-16-CTDMOH999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-16-CTDMOH999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-16-CTDMOH999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-16-CTDMOH999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-16-CTDMOH999,TEMPWAT (L1)
GI,CTDMO,GI03FLMB-RI001-17-CTDMOH999,CONDWAT (L0)
GI,CTDMO,GI03FLMB-RI001-17-CTDMOH999,CONDWAT (L1)
GI,CTDMO,GI03FLMB-RI001-17-CTDMOH999,DENSITY (L2)
GI,CTDMO,GI03FLMB-RI001-17-CTDMOH999,PRACSAL (L2)
GI,CTDMO,GI03FLMB-RI001-17-CTDMOH999,PRESWAT (L0)
GI,CTDMO,GI03FLMB-RI001-17-CTDMOH999,PRESWAT (L1)
GI,CTDMO,GI03FLMB-RI001-17-CTDMOH999,TEMPWAT (L0)
GI,CTDMO,GI03FLMB-RI001-17-CTDMOH999,TEMPWAT (L1)
GI,FLORD,GI05MOAS-GL001-01-FLORDM999,CHLAFLO (L0)
GI,FLORD,GI05MOAS-GL001-01-FLORDM999,CHLAFLO (L1)
GI,FLORD,GI05MOAS-GL001-01-FLORDM999,FLUBSCT (L0)
GI,FLORD,GI05MOAS-GL001-01-FLORDM999,FLUBSCT (L1)
GI,DOSTA,GI05MOAS-GL001-02-DOSTAM999,DOCONCS (L0)
GI,DOSTA,GI05MOAS-GL001-02-DOSTAM999,DOCONCS (L2)
GI,CTDGV,GI05MOAS-GL001-04-CTDGVM999,CONDWAT (L0)
GI,CTDGV,GI05MOAS-GL001-04-CTDGVM999,CONDWAT (L1)
GI,CTDGV,GI05MOAS-GL001-04-CTDGVM999,DENSITY (L2)
GI,CTDGV,GI05MOAS-GL001-04-CTDGVM999,PRACSAL (L2)
GI,CTDGV,GI05MOAS-GL001-04-CTDGVM999,PRESWAT (L0)
GI,CTDGV,GI05MOAS-GL001-04-CTDGVM999,PRESWAT (L1)
GI,CTDGV,GI05MOAS-GL001-04-CTDGVM999,TEMPWAT (L0)
GI,CTDGV,GI05MOAS-GL001-04-CTDGVM999,TEMPWAT (L1)
GI,FLORD,GI05MOAS-GL002-01-FLORDM999,CHLAFLO (L0)
GI,FLORD,GI05MOAS-GL002-01-FLORDM999,CHLAFLO (L1)
GI,FLORD,GI05MOAS-GL002-01-FLORDM999,FLUBSCT (L0)
GI,FLORD,GI05MOAS-GL002-01-FLORDM999,FLUBSCT (L1)
GI,DOSTA,GI05MOAS-GL002-02-DOSTAM999,DOCONCS (L0)
GI,DOSTA,GI05MOAS-GL002-02-DOSTAM999,DOCONCS (L2)
GI,CTDGV,GI05MOAS-GL002-04-CTDGVM999,CONDWAT (L0)
GI,CTDGV,GI05MOAS-GL002-04-CTDGVM999,CONDWAT (L1)
GI,CTDGV,GI05MOAS-GL002-04-CTDGVM999,DENSITY (L2)
